invoice_id,outlet_id,invoice_date,due_date,invoice_amount,paid_date,paid_amount,outstanding,aging_days,status
INV3109494,OUT5159,2026-02-07,2026-03-24,427004,2026-03-25,427004,0,0,Paid
INV4875989,OUT5159,2025-09-01,2025-10-16,249083,2025-11-09,249083,0,0,Paid
INV5155488,OUT5159,2026-03-23,2026-05-07,203637,,0,203637,48,Outstanding
INV625822,OUT5159,2026-01-23,2026-03-09,363428,2026-03-06,363428,0,0,Paid
INV7347177,OUT5159,2026-06-15,2026-07-30,250568,2026-08-20,250568,0,0,Paid
INV7921267,OUT5159,2026-04-26,2026-06-10,144079,2026-06-26,144079,0,0,Paid
INV2306854,OUT5159,2025-07-03,2025-08-17,278821,2025-08-26,278821,0,0,Paid
INV3419258,OUT5160,2025-07-22,2025-08-21,254254,,0,254254,307,Overdue
INV5258319,OUT5160,2025-11-28,2025-12-28,307307,2026-01-04,307307,0,0,Paid
INV2383160,OUT5160,2026-01-01,2026-01-31,306164,2026-02-13,306164,0,0,Paid
INV8017210,OUT5160,2025-08-19,2025-09-18,408306,2025-10-01,408306,0,0,Paid
INV176023,OUT5160,2025-12-11,2026-01-10,353898,2026-01-28,353898,0,0,Paid
INV2208957,OUT5160,2025-07-10,2025-08-09,462020,,0,462020,319,Overdue
INV3109989,OUT5160,2025-09-18,2025-10-18,203886,2025-11-06,203886,0,0,Paid
INV1956126,OUT5161,2026-02-15,2026-04-01,495436,2026-04-10,495436,0,0,Paid
INV1165149,OUT5161,2025-11-22,2026-01-06,333334,2026-01-26,333334,0,0,Paid
INV5934789,OUT5161,2026-04-05,2026-05-20,62988,2026-06-06,62988,0,0,Paid
INV261299,OUT5162,2026-01-20,2026-03-06,427821,2026-03-25,427821,0,0,Paid
INV5107858,OUT5162,2025-11-13,2025-12-28,146244,2026-01-12,146244,0,0,Paid
INV3859932,OUT5162,2025-12-14,2026-01-28,306325,,0,306325,147,Bad Debt
INV1223657,OUT5162,2025-10-22,2025-12-06,282780,2026-01-01,282780,0,0,Paid
INV6247217,OUT5163,2025-07-16,2025-07-16,317566,2025-07-19,317566,0,0,Paid
INV9341604,OUT5163,2026-06-21,2026-06-21,55068,2026-06-26,55068,0,0,Paid
INV7757440,OUT5163,2025-08-09,2025-08-09,329829,2025-08-28,329829,0,0,Paid
INV763710,OUT5163,2025-11-30,2025-11-30,42737,2025-12-18,42737,0,0,Paid
INV3925778,OUT5163,2026-01-10,2026-01-10,185711,2026-01-08,185711,0,0,Paid
INV9673874,OUT5163,2026-06-22,2026-06-22,357669,2026-06-25,357669,0,0,Paid
INV9204540,OUT5163,2025-08-28,2025-08-28,208408,2025-09-17,208408,0,0,Paid
INV2467670,OUT5163,2025-08-26,2025-08-26,195223,,0,195223,302,Outstanding
INV3851155,OUT5163,2025-08-18,2025-08-18,473630,,0,473630,310,Overdue
INV484860,OUT5163,2026-05-05,2026-05-05,461566,2026-05-23,461566,0,0,Paid
INV5403112,OUT5164,2026-05-08,2026-05-23,478301,2026-05-31,478301,0,0,Paid
INV3188580,OUT5164,2026-05-25,2026-06-09,167834,2026-06-11,167834,0,0,Paid
INV1343169,OUT5164,2026-02-20,2026-03-07,296047,2026-03-10,296047,0,0,Paid
INV5916453,OUT5164,2026-06-09,2026-06-24,456737,2026-07-22,456737,0,0,Paid
INV1251688,OUT5164,2025-08-02,2025-08-17,70240,2025-09-05,70240,0,0,Paid
INV4946432,OUT5164,2025-11-29,2025-12-14,211074,2025-12-28,211074,0,0,Paid
INV1661824,OUT5164,2026-05-27,2026-06-11,363123,2026-07-06,363123,0,0,Paid
INV1592864,OUT5165,2025-12-08,2025-12-15,410515,2026-01-10,410515,0,0,Paid
INV831162,OUT5165,2025-11-12,2025-11-19,72048,2025-12-08,72048,0,0,Paid
INV2012637,OUT5165,2025-10-21,2025-10-28,447878,2025-10-23,447878,0,0,Paid
INV6379742,OUT5165,2025-09-24,2025-10-01,69363,2025-10-06,69363,0,0,Paid
INV6724459,OUT5165,2025-08-30,2025-09-06,170250,2025-09-07,170250,0,0,Paid
INV7835819,OUT5165,2025-12-12,2025-12-19,254584,2025-12-30,254584,0,0,Paid
INV1045095,OUT5165,2026-01-21,2026-01-28,51702,,0,51702,147,Overdue
INV7186123,OUT5165,2026-01-16,2026-01-23,426701,2026-01-31,426701,0,0,Paid
INV5900316,OUT5165,2026-03-19,2026-03-26,326621,2026-04-07,326621,0,0,Paid
INV2036120,OUT5165,2025-07-20,2025-07-27,279737,2025-07-23,279737,0,0,Paid
INV3427563,OUT5166,2026-01-10,2026-02-09,435924,2026-02-13,435924,0,0,Paid
INV3474770,OUT5166,2025-06-23,2025-07-23,236072,2025-07-20,236072,0,0,Paid
INV959267,OUT5166,2026-01-13,2026-02-12,258330,,0,258330,132,Overdue
INV6497375,OUT5166,2025-11-04,2025-12-04,462859,2025-12-02,462859,0,0,Paid
INV8268539,OUT5166,2026-02-22,2026-03-24,242386,2026-03-19,242386,0,0,Paid
INV5964600,OUT5166,2026-04-13,2026-05-13,418939,2026-05-19,418939,0,0,Paid
INV7958006,OUT5166,2025-11-29,2025-12-29,343356,,0,343356,177,Bad Debt
INV9818586,OUT5166,2026-05-01,2026-05-31,465400,2026-05-30,465400,0,0,Paid
INV9940348,OUT5167,2026-03-01,2026-04-15,15340,2026-05-12,15340,0,0,Paid
INV4967551,OUT5167,2026-06-04,2026-07-19,438308,2026-08-04,438308,0,0,Paid
INV8679018,OUT5167,2026-06-13,2026-07-28,248968,2026-08-04,248968,0,0,Paid
INV4698560,OUT5167,2026-01-30,2026-03-16,19373,,0,19373,100,Outstanding
INV5278353,OUT5168,2025-06-26,2025-07-26,87852,2025-07-25,87852,0,0,Paid
INV1323278,OUT5168,2025-08-11,2025-09-10,182475,2025-09-11,182475,0,0,Paid
INV9694244,OUT5168,2026-06-20,2026-07-20,262413,2026-07-17,262413,0,0,Paid
INV2082509,OUT5168,2025-07-24,2025-08-23,47358,2025-08-18,47358,0,0,Paid
INV2657514,OUT5168,2026-06-05,2026-07-05,161670,2026-07-21,161670,0,0,Paid
INV5277078,OUT5168,2026-03-10,2026-04-09,192598,2026-04-29,192598,0,0,Paid
INV1518266,OUT5168,2025-12-27,2026-01-26,83821,2026-02-23,83821,0,0,Paid
INV6201017,OUT5169,2025-07-25,2025-07-25,15067,2025-07-20,15067,0,0,Paid
INV7377642,OUT5169,2025-10-31,2025-10-31,459221,2025-11-11,459221,0,0,Paid
INV4484477,OUT5169,2025-07-04,2025-07-04,394857,2025-07-23,394857,0,0,Paid
INV9946887,OUT5169,2026-03-25,2026-03-25,227127,2026-04-09,227127,0,0,Paid
INV911760,OUT5169,2025-07-15,2025-07-15,294985,2025-07-21,294985,0,0,Paid
INV5425530,OUT5169,2025-10-17,2025-10-17,292200,2025-10-31,292200,0,0,Paid
INV317885,OUT5169,2026-01-20,2026-01-20,171076,2026-01-19,171076,0,0,Paid
INV3457125,OUT5170,2026-04-12,2026-05-27,52366,2026-05-24,52366,0,0,Paid
INV4229676,OUT5170,2026-03-04,2026-04-18,328095,2026-04-20,328095,0,0,Paid
INV7917135,OUT5170,2025-12-05,2026-01-19,112539,,0,112539,156,Overdue
INV2387494,OUT5170,2026-06-20,2026-08-04,467522,2026-08-24,467522,0,0,Paid
INV9945216,OUT5171,2025-12-07,2025-12-22,331248,2026-01-14,331248,0,0,Paid
INV6989691,OUT5171,2026-02-14,2026-03-01,127612,2026-03-25,127612,0,0,Paid
INV6481739,OUT5171,2025-11-02,2025-11-17,193419,2025-11-15,193419,0,0,Paid
INV3959786,OUT5171,2026-04-10,2026-04-25,461316,2026-05-19,461316,0,0,Paid
INV9937848,OUT5171,2026-05-28,2026-06-12,113230,2026-06-18,113230,0,0,Paid
INV9234840,OUT5171,2025-11-15,2025-11-30,141099,2025-11-26,141099,0,0,Paid
INV2677287,OUT5171,2026-05-02,2026-05-17,211690,2026-06-10,211690,0,0,Paid
INV5760555,OUT5171,2026-05-30,2026-06-14,23677,,0,23677,10,Bad Debt
INV9568979,OUT5171,2026-06-05,2026-06-20,103729,2026-07-18,103729,0,0,Paid
INV7456281,OUT5171,2026-05-30,2026-06-14,209579,2026-06-24,209579,0,0,Paid
INV9911909,OUT5172,2026-02-18,2026-03-05,456561,2026-03-29,456561,0,0,Paid
INV9206534,OUT5172,2026-05-23,2026-06-07,292575,2026-06-06,292575,0,0,Paid
INV7184866,OUT5172,2026-04-24,2026-05-09,162381,2026-05-22,162381,0,0,Paid
INV3901860,OUT5172,2025-12-09,2025-12-24,368376,2026-01-15,368376,0,0,Paid
INV7658007,OUT5172,2025-09-30,2025-10-15,28284,2025-10-16,28284,0,0,Paid
INV6668583,OUT5173,2026-05-05,2026-05-12,158081,2026-06-02,158081,0,0,Paid
INV6942665,OUT5173,2025-11-06,2025-11-13,61170,2025-11-19,61170,0,0,Paid
INV2071513,OUT5173,2026-01-22,2026-01-29,341563,2026-02-13,341563,0,0,Paid
INV9208613,OUT5173,2025-10-09,2025-10-16,14953,2025-10-22,14953,0,0,Paid
INV1374989,OUT5174,2025-10-14,2025-10-14,491441,,0,491441,253,Outstanding
INV6910975,OUT5174,2025-12-07,2025-12-07,80284,2025-12-21,80284,0,0,Paid
INV2201689,OUT5174,2025-12-18,2025-12-18,384106,2025-12-15,384106,0,0,Paid
INV2164768,OUT5174,2026-04-27,2026-04-27,160637,2026-05-26,160637,0,0,Paid
INV7446425,OUT5174,2025-12-25,2025-12-25,337561,2025-12-25,337561,0,0,Paid
INV4206236,OUT5174,2026-05-04,2026-05-04,441559,2026-06-01,441559,0,0,Paid
INV6238602,OUT5174,2025-08-02,2025-08-02,17239,2025-08-11,17239,0,0,Paid
INV4753422,OUT5174,2026-04-14,2026-04-14,410220,2026-04-18,410220,0,0,Paid
INV210002,OUT5175,2026-03-25,2026-05-24,123724,2026-06-08,123724,0,0,Paid
INV3046597,OUT5175,2025-08-22,2025-10-21,460639,,0,460639,246,Outstanding
INV4623172,OUT5175,2025-09-03,2025-11-02,470612,2025-11-04,470612,0,0,Paid
INV7411968,OUT5175,2026-03-09,2026-05-08,193700,2026-05-04,193700,0,0,Paid
INV8177973,OUT5175,2025-11-25,2026-01-24,141780,2026-01-25,141780,0,0,Paid
INV9207935,OUT5175,2026-01-13,2026-03-14,15023,2026-04-09,15023,0,0,Paid
INV7486635,OUT5175,2025-07-28,2025-09-26,248676,2025-10-16,248676,0,0,Paid
INV5178946,OUT5175,2025-08-23,2025-10-22,228044,,0,228044,245,Overdue
INV6397487,OUT5176,2025-09-30,2025-10-15,366056,2025-10-26,366056,0,0,Paid
INV7582503,OUT5176,2025-11-01,2025-11-16,27896,2025-12-06,27896,0,0,Paid
INV7595430,OUT5176,2026-01-15,2026-01-30,169670,2026-01-26,169670,0,0,Paid
INV8181736,OUT5176,2026-06-20,2026-07-05,466209,2026-07-16,466209,0,0,Paid
INV8486036,OUT5176,2026-03-03,2026-03-18,396941,2026-04-05,396941,0,0,Paid
INV34364,OUT5176,2025-11-30,2025-12-15,211881,,0,211881,191,Outstanding
INV1391218,OUT5176,2025-09-04,2025-09-19,122280,2025-09-25,122280,0,0,Paid
INV259945,OUT5176,2025-12-26,2026-01-10,235120,2026-02-02,235120,0,0,Paid
INV4778174,OUT5176,2025-08-16,2025-08-31,456437,2025-09-07,456437,0,0,Paid
INV2586498,OUT5176,2025-12-29,2026-01-13,12155,2026-02-05,12155,0,0,Paid
INV2166206,OUT5177,2026-05-29,2026-06-13,166897,2026-06-20,166897,0,0,Paid
INV3073032,OUT5177,2026-03-12,2026-03-27,359445,2026-04-09,359445,0,0,Paid
INV1786070,OUT5177,2025-10-09,2025-10-24,213715,2025-11-05,213715,0,0,Paid
INV8783031,OUT5177,2026-02-22,2026-03-09,433702,,0,433702,107,Overdue
INV4729095,OUT5177,2026-05-14,2026-05-29,272875,2026-06-02,272875,0,0,Paid
INV6241937,OUT5178,2025-09-21,2025-10-21,247181,2025-10-31,247181,0,0,Paid
INV7953943,OUT5178,2025-11-05,2025-12-05,490357,2025-12-19,490357,0,0,Paid
INV7280575,OUT5178,2026-05-10,2026-06-09,340380,,0,340380,15,Bad Debt
INV6804110,OUT5178,2025-07-19,2025-08-18,162945,,0,162945,310,Bad Debt
INV2209436,OUT5178,2025-08-14,2025-09-13,13481,2025-09-13,13481,0,0,Paid
INV337212,OUT5178,2025-07-10,2025-08-09,365221,2025-08-30,365221,0,0,Paid
INV8381497,OUT5179,2025-10-02,2025-12-01,142094,,0,142094,205,Bad Debt
INV996577,OUT5179,2025-09-10,2025-11-09,155500,2025-11-16,155500,0,0,Paid
INV6472915,OUT5179,2025-07-04,2025-09-02,450218,,0,450218,295,Outstanding
INV2169714,OUT5180,2025-06-26,2025-08-10,136266,,0,136266,318,Bad Debt
INV9788937,OUT5180,2025-09-12,2025-10-27,328094,2025-11-15,328094,0,0,Paid
INV6375344,OUT5180,2026-03-16,2026-04-30,351517,2026-05-22,351517,0,0,Paid
INV603375,OUT5180,2025-08-13,2025-09-27,14472,,0,14472,270,Outstanding
INV4538005,OUT5180,2026-03-06,2026-04-20,315184,2026-04-24,315184,0,0,Paid
INV1422466,OUT5181,2025-10-30,2025-11-14,43909,2025-12-08,43909,0,0,Paid
INV5243057,OUT5181,2025-08-03,2025-08-18,177093,2025-09-16,177093,0,0,Paid
INV6280170,OUT5181,2026-05-21,2026-06-05,40068,2026-07-03,40068,0,0,Paid
INV9492526,OUT5182,2025-08-10,2025-08-10,404846,2025-08-26,404846,0,0,Paid
INV2331470,OUT5182,2026-04-15,2026-04-15,255354,2026-04-22,255354,0,0,Paid
INV2945613,OUT5182,2025-08-15,2025-08-15,91144,2025-08-25,91144,0,0,Paid
INV2737525,OUT5182,2025-08-14,2025-08-14,341371,2025-08-21,341371,0,0,Paid
INV1627519,OUT5182,2025-07-22,2025-07-22,129755,2025-07-29,129755,0,0,Paid
INV4943704,OUT5182,2026-04-16,2026-04-16,329595,2026-05-13,329595,0,0,Paid
INV7754718,OUT5182,2025-06-27,2025-06-27,370638,2025-07-23,370638,0,0,Paid
INV1665540,OUT5182,2026-05-19,2026-05-19,311481,2026-06-02,311481,0,0,Paid
INV4846763,OUT5183,2025-08-14,2025-08-21,201038,,0,201038,307,Outstanding
INV7911816,OUT5183,2025-11-21,2025-11-28,120595,2025-12-15,120595,0,0,Paid
INV8859466,OUT5183,2025-09-30,2025-10-07,188376,2025-10-07,188376,0,0,Paid
INV3493771,OUT5183,2025-07-26,2025-08-02,487327,,0,487327,326,Overdue
INV6486921,OUT5183,2026-02-28,2026-03-07,252583,2026-03-17,252583,0,0,Paid
INV237767,OUT5183,2026-01-03,2026-01-10,81538,2026-02-05,81538,0,0,Paid
INV7145907,OUT5183,2025-08-04,2025-08-11,33333,2025-09-07,33333,0,0,Paid
INV9627731,OUT5184,2026-04-26,2026-05-11,321338,2026-05-22,321338,0,0,Paid
INV9263084,OUT5184,2025-09-23,2025-10-08,265297,,0,265297,259,Bad Debt
INV4049091,OUT5184,2026-05-07,2026-05-22,41827,2026-06-12,41827,0,0,Paid
INV7913033,OUT5184,2026-01-21,2026-02-05,375008,2026-02-26,375008,0,0,Paid
INV9672841,OUT5184,2026-05-05,2026-05-20,463651,2026-06-04,463651,0,0,Paid
INV5668489,OUT5184,2026-02-16,2026-03-03,371719,,0,371719,113,Overdue
INV7153017,OUT5184,2026-03-20,2026-04-04,455029,2026-04-25,455029,0,0,Paid
INV5428472,OUT5184,2025-07-06,2025-07-21,493891,,0,493891,338,Bad Debt
INV8377169,OUT5184,2026-04-13,2026-04-28,218761,2026-05-28,218761,0,0,Paid
INV5224245,OUT5185,2026-05-28,2026-07-27,383920,2026-07-30,383920,0,0,Paid
INV1087136,OUT5185,2025-10-25,2025-12-24,459804,2025-12-25,459804,0,0,Paid
INV4375892,OUT5185,2025-08-01,2025-09-30,351391,2025-10-08,351391,0,0,Paid
INV8092431,OUT5185,2025-10-09,2025-12-08,172565,2025-12-11,172565,0,0,Paid
INV9979147,OUT5185,2026-02-18,2026-04-19,263441,2026-05-07,263441,0,0,Paid
INV4156774,OUT5185,2026-04-10,2026-06-09,475387,2026-06-08,475387,0,0,Paid
INV6818480,OUT5185,2025-12-10,2026-02-08,254623,2026-02-11,254623,0,0,Paid
INV7903742,OUT5186,2025-10-18,2025-11-02,311948,2025-11-15,311948,0,0,Paid
INV2523553,OUT5186,2026-05-25,2026-06-09,118472,2026-06-14,118472,0,0,Paid
INV5565759,OUT5186,2025-06-23,2025-07-08,230718,2025-07-24,230718,0,0,Paid
INV6125018,OUT5186,2026-03-28,2026-04-12,483102,2026-04-23,483102,0,0,Paid
INV9449887,OUT5187,2025-10-28,2025-10-28,351016,,0,351016,239,Overdue
INV8668114,OUT5187,2025-08-24,2025-08-24,18711,2025-09-11,18711,0,0,Paid
INV534367,OUT5187,2025-11-20,2025-11-20,300190,2025-12-20,300190,0,0,Paid
INV6649157,OUT5187,2026-04-13,2026-04-13,315999,2026-05-10,315999,0,0,Paid
INV963522,OUT5187,2026-01-29,2026-01-29,117619,2026-02-15,117619,0,0,Paid
INV7982938,OUT5187,2025-12-14,2025-12-14,351441,2025-12-10,351441,0,0,Paid
INV4883326,OUT5187,2025-08-28,2025-08-28,105547,2025-09-21,105547,0,0,Paid
INV9646233,OUT5187,2026-01-01,2026-01-01,431813,2026-01-19,431813,0,0,Paid
INV5238269,OUT5187,2026-06-19,2026-06-19,21258,2026-07-17,21258,0,0,Paid
INV5645739,OUT5187,2026-01-28,2026-01-28,419216,2026-01-31,419216,0,0,Paid
INV1358922,OUT5188,2025-06-27,2025-08-26,38615,2025-09-11,38615,0,0,Paid
INV5427827,OUT5188,2026-01-03,2026-03-04,467277,2026-03-30,467277,0,0,Paid
INV9938061,OUT5188,2026-03-27,2026-05-26,252903,2026-06-22,252903,0,0,Paid
INV9318618,OUT5189,2025-07-19,2025-09-17,97358,2025-10-02,97358,0,0,Paid
INV7382342,OUT5189,2026-03-29,2026-05-28,124804,2026-06-19,124804,0,0,Paid
INV1125192,OUT5189,2026-03-06,2026-05-05,321593,2026-05-20,321593,0,0,Paid
INV4696322,OUT5189,2025-09-29,2025-11-28,291559,,0,291559,208,Outstanding
INV6788983,OUT5190,2025-10-01,2025-11-30,71291,2025-11-27,71291,0,0,Paid
INV3259033,OUT5190,2026-06-15,2026-08-14,398218,2026-08-24,398218,0,0,Paid
INV5403680,OUT5190,2025-07-19,2025-09-17,64220,2025-10-09,64220,0,0,Paid
INV437749,OUT5190,2025-12-02,2026-01-31,472945,2026-02-22,472945,0,0,Paid
INV4628081,OUT5190,2025-08-19,2025-10-18,383956,2025-11-06,383956,0,0,Paid
INV660846,OUT5190,2025-08-02,2025-10-01,296752,2025-10-18,296752,0,0,Paid
INV8967465,OUT5190,2025-07-07,2025-09-05,82396,2025-10-01,82396,0,0,Paid
INV8578595,OUT5191,2025-09-26,2025-10-03,354323,2025-10-03,354323,0,0,Paid
INV4601557,OUT5191,2025-11-23,2025-11-30,364118,2025-12-28,364118,0,0,Paid
INV1519744,OUT5191,2026-04-04,2026-04-11,25088,2026-05-09,25088,0,0,Paid
INV5062272,OUT5191,2025-09-02,2025-09-09,243896,2025-10-07,243896,0,0,Paid
INV4067131,OUT5191,2026-03-07,2026-03-14,376195,2026-03-29,376195,0,0,Paid
INV7645481,OUT5192,2026-02-12,2026-02-19,136642,2026-02-23,136642,0,0,Paid
INV5974967,OUT5192,2025-07-12,2025-07-19,202357,,0,202357,340,Bad Debt
INV8338327,OUT5192,2026-06-08,2026-06-15,173694,2026-06-29,173694,0,0,Paid
INV6143915,OUT5192,2025-12-14,2025-12-21,128621,2026-01-16,128621,0,0,Paid
INV6145536,OUT5192,2026-04-03,2026-04-10,349150,2026-04-14,349150,0,0,Paid
INV244361,OUT5192,2026-01-10,2026-01-17,259362,,0,259362,158,Bad Debt
INV3118467,OUT5192,2025-08-09,2025-08-16,213158,2025-09-09,213158,0,0,Paid
INV4081133,OUT5193,2025-12-19,2026-02-17,144966,2026-02-26,144966,0,0,Paid
INV8472107,OUT5193,2026-01-26,2026-03-27,328373,2026-04-04,328373,0,0,Paid
INV9082810,OUT5193,2025-06-27,2025-08-26,186748,2025-09-15,186748,0,0,Paid
INV450646,OUT5193,2025-11-22,2026-01-21,300746,2026-02-03,300746,0,0,Paid
INV1723277,OUT5193,2025-10-24,2025-12-23,213463,2026-01-19,213463,0,0,Paid
INV7767072,OUT5193,2026-02-24,2026-04-25,142422,,0,142422,60,Outstanding
INV221124,OUT5193,2026-04-19,2026-06-18,256566,2026-07-18,256566,0,0,Paid
INV1003666,OUT5194,2026-02-18,2026-03-20,499218,,0,499218,96,Outstanding
INV8121756,OUT5194,2026-05-11,2026-06-10,106830,2026-07-05,106830,0,0,Paid
INV428036,OUT5194,2026-05-02,2026-06-01,461783,2026-06-14,461783,0,0,Paid
INV3380377,OUT5194,2026-03-08,2026-04-07,71934,2026-04-10,71934,0,0,Paid
INV4995795,OUT5194,2026-03-03,2026-04-02,437128,,0,437128,83,Outstanding
INV7697092,OUT5195,2026-02-07,2026-03-09,339936,2026-03-07,339936,0,0,Paid
INV3326993,OUT5195,2025-12-01,2025-12-31,52187,2026-01-26,52187,0,0,Paid
INV4802484,OUT5195,2025-08-30,2025-09-29,176573,2025-10-21,176573,0,0,Paid
INV2468481,OUT5195,2026-05-11,2026-06-10,162210,2026-07-08,162210,0,0,Paid
INV3063827,OUT5196,2026-06-14,2026-08-13,304122,2026-09-09,304122,0,0,Paid
INV8114218,OUT5196,2025-07-21,2025-09-19,268393,2025-09-29,268393,0,0,Paid
INV4347048,OUT5196,2025-07-08,2025-09-06,481569,2025-09-18,481569,0,0,Paid
INV4007079,OUT5196,2025-08-02,2025-10-01,124361,2025-10-16,124361,0,0,Paid
INV913269,OUT5196,2025-10-23,2025-12-22,144244,2025-12-20,144244,0,0,Paid
INV9109333,OUT5196,2025-10-31,2025-12-30,278104,,0,278104,176,Outstanding
INV2744710,OUT5196,2025-10-19,2025-12-18,327937,2025-12-24,327937,0,0,Paid
INV4588903,OUT5196,2026-06-16,2026-08-15,468501,2026-08-30,468501,0,0,Paid
INV4299068,OUT5196,2026-02-18,2026-04-19,392568,2026-04-27,392568,0,0,Paid
INV7005820,OUT5197,2025-08-20,2025-08-27,258327,2025-08-27,258327,0,0,Paid
INV1099086,OUT5197,2026-01-19,2026-01-26,444947,,0,444947,149,Overdue
INV32009,OUT5197,2025-10-09,2025-10-16,242345,2025-10-12,242345,0,0,Paid
INV94289,OUT5197,2026-01-11,2026-01-18,189097,2026-01-14,189097,0,0,Paid
INV9870978,OUT5198,2025-09-25,2025-10-10,320447,2025-10-19,320447,0,0,Paid
INV4495602,OUT5198,2025-11-06,2025-11-21,357363,2025-11-23,357363,0,0,Paid
INV1148663,OUT5198,2025-12-07,2025-12-22,473367,2025-12-26,473367,0,0,Paid
INV6653213,OUT5199,2025-12-01,2026-01-15,152913,,0,152913,160,Bad Debt
INV6905829,OUT5199,2026-05-10,2026-06-24,323702,2026-06-27,323702,0,0,Paid
INV4155299,OUT5199,2025-12-16,2026-01-30,26210,2026-02-12,26210,0,0,Paid
INV6375521,OUT5199,2025-10-18,2025-12-02,151546,2025-12-10,151546,0,0,Paid
INV8414333,OUT5199,2026-02-28,2026-04-14,215057,2026-05-08,215057,0,0,Paid
INV9749779,OUT5199,2025-10-07,2025-11-21,116229,2025-12-13,116229,0,0,Paid
INV3535766,OUT5199,2026-06-09,2026-07-24,110470,2026-07-26,110470,0,0,Paid
INV6408072,OUT5199,2025-09-07,2025-10-22,313415,2025-10-27,313415,0,0,Paid
INV4078426,OUT5200,2026-06-15,2026-07-30,87974,2026-08-04,87974,0,0,Paid
INV5318939,OUT5200,2025-09-16,2025-10-31,277757,2025-10-28,277757,0,0,Paid
INV7687299,OUT5200,2026-04-21,2026-06-05,115185,2026-06-13,115185,0,0,Paid
INV4774896,OUT5200,2026-01-01,2026-02-15,330017,2026-02-22,330017,0,0,Paid
INV3143033,OUT5201,2025-10-28,2025-10-28,350321,2025-10-26,350321,0,0,Paid
INV6737101,OUT5201,2026-01-25,2026-01-25,387556,2026-01-26,387556,0,0,Paid
INV3930035,OUT5201,2025-09-24,2025-09-24,310176,,0,310176,273,Bad Debt
INV2477898,OUT5201,2025-11-22,2025-11-22,487847,2025-12-18,487847,0,0,Paid
INV5679666,OUT5201,2026-03-12,2026-03-12,322573,2026-04-09,322573,0,0,Paid
INV1310946,OUT5201,2026-05-03,2026-05-03,493646,2026-05-28,493646,0,0,Paid
INV8342614,OUT5201,2026-02-13,2026-02-13,216835,2026-03-12,216835,0,0,Paid
INV2135767,OUT5202,2025-07-16,2025-07-16,93834,2025-07-23,93834,0,0,Paid
INV3057815,OUT5202,2026-01-10,2026-01-10,29831,2026-01-14,29831,0,0,Paid
INV6926558,OUT5202,2025-09-06,2025-09-06,497427,2025-09-27,497427,0,0,Paid
INV7052818,OUT5202,2025-07-05,2025-07-05,237858,2025-07-05,237858,0,0,Paid
INV2902687,OUT5202,2026-04-23,2026-04-23,16006,2026-05-09,16006,0,0,Paid
INV1492800,OUT5202,2025-07-17,2025-07-17,108115,2025-07-13,108115,0,0,Paid
INV6034631,OUT5202,2025-08-06,2025-08-06,163867,2025-08-19,163867,0,0,Paid
INV2663027,OUT5202,2025-09-18,2025-09-18,41450,2025-10-18,41450,0,0,Paid
INV6029474,OUT5203,2026-03-21,2026-03-21,488251,2026-03-18,488251,0,0,Paid
INV3747408,OUT5203,2025-10-12,2025-10-12,330654,2025-11-09,330654,0,0,Paid
INV5352230,OUT5203,2025-07-11,2025-07-11,94908,2025-08-10,94908,0,0,Paid
INV432101,OUT5203,2025-08-19,2025-08-19,462157,2025-09-06,462157,0,0,Paid
INV9388134,OUT5203,2025-06-30,2025-06-30,241446,2025-07-01,241446,0,0,Paid
INV1832023,OUT5203,2026-05-22,2026-05-22,119601,2026-05-31,119601,0,0,Paid
INV2854339,OUT5204,2025-09-30,2025-10-15,334489,2025-10-16,334489,0,0,Paid
INV1314522,OUT5204,2026-05-10,2026-05-25,260119,2026-06-22,260119,0,0,Paid
INV7360775,OUT5204,2026-06-08,2026-06-23,376183,2026-07-17,376183,0,0,Paid
INV346009,OUT5205,2026-05-12,2026-05-19,110194,,0,110194,36,Overdue
INV6982594,OUT5205,2026-02-06,2026-02-13,445056,2026-02-25,445056,0,0,Paid
INV860114,OUT5205,2026-01-15,2026-01-22,63355,2026-01-19,63355,0,0,Paid
INV1918976,OUT5205,2026-06-03,2026-06-10,425754,2026-06-28,425754,0,0,Paid
INV1314169,OUT5205,2025-07-15,2025-07-22,397848,,0,397848,337,Overdue
INV7101596,OUT5205,2025-10-07,2025-10-14,364826,2025-11-08,364826,0,0,Paid
INV1975479,OUT5206,2025-07-17,2025-08-16,58472,2025-09-07,58472,0,0,Paid
INV9248445,OUT5206,2025-09-04,2025-10-04,312865,2025-10-25,312865,0,0,Paid
INV1982774,OUT5206,2025-09-12,2025-10-12,31543,2025-10-30,31543,0,0,Paid
INV8440661,OUT5206,2025-08-24,2025-09-23,62557,2025-10-03,62557,0,0,Paid
INV6362842,OUT5206,2026-06-11,2026-07-11,74776,2026-07-19,74776,0,0,Paid
INV8225268,OUT5206,2026-02-13,2026-03-15,179380,2026-04-12,179380,0,0,Paid
INV7441667,OUT5206,2026-04-06,2026-05-06,420341,,0,420341,49,Bad Debt
INV1537991,OUT5206,2026-03-01,2026-03-31,446611,2026-03-30,446611,0,0,Paid
INV8355017,OUT5207,2025-09-25,2025-10-02,70668,2025-10-01,70668,0,0,Paid
INV6538160,OUT5207,2026-01-27,2026-02-03,172894,2026-03-02,172894,0,0,Paid
